BLMQI.02L2.B2I23_MQXB	3290.34
BLMQI.02L2.B1E21_MQXB	3291.52
BLMQI.02L2.B2I22_MQXB	3293.66
BLMQI.02L2.B1E22_MQXB	3294.89
BLMQI.02L2.B2I21_MQXB	3297.06
BLMQI.02L2.B1E23_MQXB	3298.06
BLMQI.01L2.B2I30_MQXA	3300.05
BLMQI.02L2.B1E30_MQXB	3303.11
BLMQI.01L2.B2I20_MQXA	3305.69
BLMQI.01L2.B1E20_MQXA	3306.69
BLMQI.01L2.B2I10_MQXA	3308.93
BLMEL.01L2.B2E10_BPMSW.1L2	3310.76
BLMQI.01L2.B1E30_MQXA	3312.42
BLMEI.01L2.B1E10_MBWMD	3318.86
BLMEI.01L2.B1T10_BKGD	3327.36
BLMEI.01L2.B1B10_BKGD	3327.36
BLMQI.01R2.B2E30_MQXA	3352.3
BLMEL.01R2.B2E10_BPMSW.1R2	3354.1
BLMQI.01R2.B1I10_MQXA	3355.75
BLMQI.01R2.B2E20_MQXA	3357.95
BLMQI.01R2.B1I20_MQXA	3358.95
BLMQI.02R2.B2E30_MQXB	3362.11
BLMQI.01R2.B1I30_MQXA	3364.61
BLMQI.02R2.B2E23_MQXB	3366.66
BLMQI.02R2.B1I21_MQXB	3367.66
BLMQI.02R2.B2E22_MQXB	3369.77
BLMQI.02R2.B1I22_MQXB	3370.93
BLMQI.02R2.B2E21_MQXB	3373.17
BLMQI.02R2.B1I23_MQXB	3374.17
BLMQI.03R2.B2E30_MQXA	3375.93
BLMQI.02R2.B1I30_MQXB	3379.05
BLMQI.03R2.B2E20_MQXA	3381.95
BLMQI.03R2.B1I20_MQXA	3382.95
BLMQI.03R2.B2E10_MQXA	3385.94
BLMQI.03R2.B1I30_MQXA	3391.32
BLMEI.04R2.B2E20_MBXB	3394.85
BLMEI.04R2.B2E10_MBXB	3399.75
BLMTL.04R2.B1I10_TCLIA.4R2	3406.95
BLMTI.04R2.B1I10_TCLIA.4R2	3406.95
BLMTL.04R2.B2E10_TCTPV.4R2.B2	3447.41
BLMTI.04R2.B2E10_TCTPV.4R2.B2	3447.41
BLMTL.04R2.B2E10_TCTPH.4R2.B2	3449.75
BLMTI.04R2.B2E10_TCTPH.4R2.B2	3449.75
BLMEI.04R2.B1I10_MBRC	3454.34
BLMEI.04R2.B1I20_MBRC	3459.41
BLMQI.04R2.B2E30_MQY	3462.96
BLMQI.04R2.B1I10_MQY	3465.46
BLMQI.04R2.B1I20_MQY	3470.71
BLMQI.04R2.B2E20_MQY	3471.35
BLMQI.04R2.B2E10_MQY	3474.58
BLMQI.04R2.B1I30_MQY	3478.59
BLMQI.05R2.B2E30_MQM	3491.76
BLMQI.05R2.B1I10_MQM	3494.91
BLMQI.05R2.B2E20_MQM	3501.08
BLMQI.05R2.B1I20_MQM	3502.28
BLMQI.05R2.B2E10_MQM	3504.33
BLMQI.05R2.B1I30_MQM	3508.53
BLMTI.06R2.B1I10_TCLIB.6R2.B1	3561.25
BLMTL.06R2.B1I10_TCLIB.6R2.B1	3561.25
BLMQI.06R2.B2E30_MQML	3565.81
BLMQI.06R2.B1I10_MQML	3569.96
BLMQI.06R2.B2E20_MQML	3572.93
BLMQI.06R2.B1I20_MQML	3574.9
BLMQI.06R2.B2E10_MQML	3577.66
BLMQI.06R2.B1I30_MQML	3581.83
BLMQI.07R2.B2E30_MQM	3588.86
BLMQI.07R2.B1I10_MQM	3593.54
BLMQI.07R2.B1I20_MQM	3597.16
BLMQI.07R2.B2E10_MQM	3600.53
BLMQI.07R2.B1I30_MQM	3603.03
BLMEL.08R2.B1I21_MBA	3608.03
BLMEI.08R2.B1I21_MBA	3608.03
BLMEL.08R2.B1I22_MBA	3613.23
BLMEI.08R2.B1I22_MBA	3613.23
BLMBI.08R2.B0T10_MBA-MBB	3617.44
BLMEI.08R2.B1I30_MBA	3618.69
BLMEL.08R2.B1I30_MBA	3618.69
BLMEI.08R2.B1I21_MBB	3622.54
BLMEL.08R2.B1I21_MBB	3622.54
BLMEI.08R2.B1I22_MBB	3625.99
BLMEL.08R2.B1I22_MBB	3625.99
BLMEI.08R2.B1I23_MBB	3629.64
BLMEL.08R2.B1I23_MBB	3629.64
BLMQI.08R2.B2E30_MQML	3631.89
BLMQI.08R2.B1I10_MQML	3634.98
BLMQI.08R2.B1I20_MQML	3637.46
BLMQI.08R2.B2E10_MQML	3639.63
BLMQI.08R2.B1I30_MQML	3642.13
BLMBI.09R2.B0T10_MBA-MBB	3656.5
BLMQI.09R2.B2E30_MQM	3670.95
BLMQI.09R2.B1I10_MQM	3674.04
BLMQI.09R2.B1I20_MQM	3677.24
BLMQI.09R2.B2E10_MQM	3680.1
BLMQI.09R2.B1I30_MQM	3682.6
BLMBI.10R2.B0T10_MBA-MBB	3696.97
BLMEI.10R2.B1I21_MBB	3701.28
BLMEI.10R2.B1I22_MBB	3703.38
BLMEI.10R2.B1I23_MBB	3705.48
BLMEI.10R2.B1I24_MBB	3707.58
BLMEI.10R2.B1I25_MBB	3709.68
BLMQI.10R2.B2E30_MQML	3711.42
BLMEI.10R2.B1I26_MBB	3711.78
BLMQI.10R2.B1I10_MQML	3714.51
BLMQI.10R2.B1I20_MQML	3716.99
BLMQI.10R2.B2E10_MQML	3719.16
BLMQI.10R2.B1I30_MQML	3721.66
BLMEL.11R2.B1I21_MBA	3726.62
BLMEI.11R2.B1I21_MBA	3726.62
BLMEL.11R2.B1I22_MBA	3731.82
BLMEI.11R2.B1I22_MBA	3731.82
BLMBI.11R2.B0T10_MBA-MBB	3736.03
BLMEL.11R2.B1I30_MBA	3737.28
BLMEI.11R2.B1I30_MBA	3737.28
BLMEI.11R2.B1I21_MBB	3742.28
BLMEL.11R2.B1I21_MBB	3742.28
BLMEL.11R2.B1I22_MBB	3747.48
BLMEI.11R2.B1I22_MBB	3747.48
BLMEI.11R2.B1I23_MBB	3750.24
BLMBI.11R2.B0T20_MBB-LECL	3751.69
BLMEI.11R2.B1I30_MBB	3752.94
BLMEL.11R2.B1I30_MBB	3752.94
BLMEL.11R2.B1I10_LECL	3754.86
BLMEI.11R2.B1I10_LECL	3754.86
BLMEI.11R2.B1I20_LECL	3757.36
BLMEL.11R2.B1I20_LECL	3757.36
BLMQI.11R2.B2E30_MQ	3763.26
BLMQI.11R2.B1I10_MQ	3766.35
BLMQI.11R2.B2E10_MQ	3771.0
BLMQI.11R2.B1I30_MQ	3773.5
BLMBI.12R2.B0T10_MBA-MBB	3787.87
BLMBI.12R2.B0T20_MBB-MBA	3803.53
BLMEI.12R2.B1I21_MBA	3812.78
BLMEI.12R2.B1I22_MBA	3814.88
BLMQI.12R2.B2E30_MQ	3817.98
BLMQI.12R2.B1I10_MQ	3821.07
BLMQI.12R2.B2E10_MQ	3824.48
BLMQI.12R2.B1I30_MQ	3826.98
BLMBI.13R2.B0T10_MBB-MBA	3841.32
BLMBI.13R2.B0T20_MBA-MBB	3856.98
BLMQI.13R2.B2E30_MQ	3871.43
BLMQI.13R2.B1I10_MQ	3874.52
BLMQI.13R2.B2E10_MQ	3877.93
BLMQI.13R2.B1I30_MQ	3880.43
BLMBI.14R2.B0T10_MBA-MBB	3894.77
BLMBI.14R2.B0T20_MBB-MBA	3910.43
BLMQI.14R2.B2E30_MQ	3924.88
BLMQI.14R2.B1I10_MQ	3927.97
BLMQI.14R2.B2E10_MQ	3931.38
BLMQI.14R2.B1I30_MQ	3933.88
BLMBI.15R2.B0T10_MBB-MBA	3948.22
BLMBI.15R2.B0T20_MBA-MBB	3963.88
BLMQI.15R2.B2E30_MQ	3978.33
BLMQI.15R2.B1I10_MQ	3981.42
BLMQI.15R2.B2E10_MQ	3984.83
BLMQI.15R2.B1I30_MQ	3987.33
BLMBI.16R2.B0T10_MBA-MBB	4001.67
BLMBI.16R2.B0T20_MBB-MBA	4017.33
BLMQI.16R2.B2E30_MQ	4031.78
BLMQI.16R2.B1I10_MQ	4034.87
BLMQI.16R2.B2E10_MQ	4038.28
BLMQI.16R2.B1I30_MQ	4040.78
BLMBI.17R2.B0T10_MBB-MBA	4055.12
BLMBI.17R2.B0T20_MBA-MBB	4070.78
BLMQI.17R2.B2E30_MQ	4085.23
BLMQI.17R2.B1I10_MQ	4088.32
BLMQI.17R2.B2E10_MQ	4091.73
BLMQI.17R2.B1I30_MQ	4094.23
BLMBI.18R2.B0T10_MBA-MBB	4108.57
BLMBI.18R2.B0T20_MBB-MBA	4124.23
BLMQI.18R2.B2E30_MQ	4138.68
BLMQI.18R2.B1I10_MQ	4141.77
BLMQI.18R2.B2E10_MQ	4145.18
BLMQI.18R2.B1I30_MQ	4147.68
BLMBI.19R2.B0T10_MBB-MBA	4162.02
BLMBI.19R2.B0T20_MBA-MBB	4177.68
BLMQI.19R2.B2E30_MQ	4192.13
BLMQI.19R2.B1I10_MQ	4195.22
BLMQI.19R2.B2E10_MQ	4198.63
BLMQI.19R2.B1I30_MQ	4201.13
BLMBI.20R2.B0T10_MBA-MBB	4215.47
BLMBI.20R2.B0T20_MBB-MBA	4231.13
BLMQI.20R2.B2E30_MQ	4245.58
BLMQI.20R2.B1I10_MQ	4248.67
BLMQI.20R2.B2E10_MQ	4252.08
BLMQI.20R2.B1I30_MQ	4254.58
BLMBI.21R2.B0T10_MBB-MBA	4268.92
BLMBI.21R2.B0T20_MBA-MBB	4284.58
BLMQI.21R2.B2E30_MQ	4299.03
BLMQI.21R2.B1I10_MQ	4302.12
BLMQI.21R2.B2E10_MQ	4305.53
BLMQI.21R2.B1I30_MQ	4308.03
BLMBI.22R2.B0T10_MBA-MBB	4322.37
BLMBI.22R2.B0T20_MBB-MBA	4338.03
BLMQI.22R2.B2E30_MQ	4352.48
BLMQI.22R2.B1I10_MQ	4355.57
BLMQI.22R2.B2E10_MQ	4358.98
BLMQI.22R2.B1I30_MQ	4361.48
BLMBI.23R2.B0T10_MBB-MBA	4375.82
BLMBI.23R2.B0T20_MBA-MBB	4391.48
BLMQI.23R2.B2E30_MQ	4405.93
BLMQI.23R2.B1I10_MQ	4409.02
BLMQI.23R2.B2E10_MQ	4412.43
BLMQI.23R2.B1I30_MQ	4414.93
BLMBI.24R2.B0T10_MBA-MBB	4429.27
BLMBI.24R2.B0T20_MBB-MBA	4444.93
BLMQI.24R2.B2E30_MQ	4459.38
BLMQI.24R2.B1I10_MQ	4462.47
BLMQI.24R2.B2E10_MQ	4465.88
BLMQI.24R2.B1I30_MQ	4468.38
BLMBI.25R2.B0T10_MBB-MBA	4482.72
BLMBI.25R2.B0T20_MBA-MBB	4498.38
BLMQI.25R2.B2E30_MQ	4512.83
BLMQI.25R2.B1I10_MQ	4515.92
BLMQI.25R2.B2E10_MQ	4519.33
BLMQI.25R2.B1I30_MQ	4521.83
BLMBI.26R2.B0T10_MBA-MBB	4536.17
BLMBI.26R2.B0T20_MBB-MBA	4551.83
BLMQI.26R2.B2E30_MQ	4566.28
BLMQI.26R2.B1I10_MQ	4569.37
BLMQI.26R2.B2E10_MQ	4572.78
BLMQI.26R2.B1I30_MQ	4575.28
BLMBI.27R2.B0T10_MBB-MBA	4589.62
BLMBI.27R2.B0T20_MBA-MBB	4605.28
BLMQI.27R2.B2E30_MQ	4619.73
BLMQI.27R2.B1I10_MQ	4622.82
BLMQI.27R2.B2E10_MQ	4626.23
BLMQI.27R2.B1I30_MQ	4628.73
BLMBI.28R2.B0T10_MBA-MBB	4643.07
BLMBI.28R2.B0T20_MBB-MBA	4658.73
BLMQI.28R2.B2E30_MQ	4673.18
BLMQI.28R2.B1I10_MQ	4676.27
BLMQI.28R2.B2E10_MQ	4679.68
BLMQI.28R2.B1I30_MQ	4682.18
BLMBI.29R2.B0T10_MBB-MBA	4696.52
BLMBI.29R2.B0T20_MBA-MBB	4712.18
BLMQI.29R2.B2E30_MQ	4726.63
BLMQI.29R2.B1I10_MQ	4729.72
BLMQI.29R2.B2E10_MQ	4733.13
BLMQI.29R2.B1I30_MQ	4735.63
BLMBI.30R2.B0T10_MBA-MBB	4749.97
BLMBI.30R2.B0T20_MBB-MBA	4765.63
BLMQI.30R2.B2E30_MQ	4780.08
BLMQI.30R2.B1I10_MQ	4783.17
BLMQI.30R2.B2E10_MQ	4786.58
BLMQI.30R2.B1I30_MQ	4789.08
BLMBI.31R2.B0T10_MBB-MBA	4803.42
BLMBI.31R2.B0T20_MBA-MBB	4819.08
BLMQI.31R2.B2E30_MQ	4833.53
BLMQI.31R2.B1I10_MQ	4836.62
BLMQI.31R2.B2E10_MQ	4840.03
BLMQI.31R2.B1I30_MQ	4842.53
BLMBI.32R2.B0T10_MBA-MBB	4856.87
BLMBI.32R2.B0T20_MBB-MBA	4872.53
BLMQI.32R2.B2E30_MQ	4886.98
BLMQI.32R2.B1I10_MQ	4890.07
BLMQI.32R2.B2E10_MQ	4893.48
BLMQI.32R2.B1I30_MQ	4895.98
BLMBI.33R2.B0T10_MBB-MBA	4910.32
BLMBI.33R2.B0T20_MBA-MBB	4925.98
BLMQI.33R2.B2E30_MQ	4940.43
BLMQI.33R2.B1I10_MQ	4943.52
BLMQI.33R2.B2E10_MQ	4946.93
BLMQI.33R2.B1I30_MQ	4949.43
BLMBI.34R2.B0T10_MBA-MBB	4963.77
BLMBI.34R2.B0T20_MBB-MBA	4979.43
BLMQI.34R2.B2E30_MQ	4993.88
BLMQI.34R2.B1I10_MQ	4996.97
BLMQI.34R2.B2E10_MQ	5000.38
BLMQI.34R2.B1I30_MQ	5002.88
BLMBI.34L3.B0T20_MBA-MBB	5017.22
BLMBI.34L3.B0T10_MBB-MBA	5032.88
BLMQI.33L3.B2E30_MQ	5047.33
BLMQI.33L3.B1I10_MQ	5050.42
BLMQI.33L3.B2E10_MQ	5053.83
BLMQI.33L3.B1I30_MQ	5056.33
BLMBI.33L3.B0T20_MBB-MBA	5070.67
BLMBI.33L3.B0T10_MBA-MBB	5086.33
BLMQI.32L3.B2E30_MQ	5100.78
BLMQI.32L3.B1I10_MQ	5103.87
BLMQI.32L3.B2E10_MQ	5107.28
BLMQI.32L3.B1I30_MQ	5109.78
BLMBI.32L3.B0T20_MBA-MBB	5124.12
BLMBI.32L3.B0T10_MBB-MBA	5139.78
BLMQI.31L3.B2E30_MQ	5154.23
BLMQI.31L3.B1I10_MQ	5157.32
BLMQI.31L3.B2E10_MQ	5160.73
BLMQI.31L3.B1I30_MQ	5163.23
BLMBI.31L3.B0T20_MBB-MBA	5177.57
BLMBI.31L3.B0T10_MBA-MBB	5193.23
BLMQI.30L3.B2E30_MQ	5207.68
BLMQI.30L3.B1I10_MQ	5210.77
BLMQI.30L3.B2E10_MQ	5214.18
BLMQI.30L3.B1I30_MQ	5216.68
BLMBI.30L3.B0T20_MBA-MBB	5231.02
BLMBI.30L3.B0T10_MBB-MBA	5246.68
BLMQI.29L3.B2E30_MQ	5261.13
BLMQI.29L3.B1I10_MQ	5264.22
BLMQI.29L3.B2E10_MQ	5267.63
BLMQI.29L3.B1I30_MQ	5270.13
BLMBI.29L3.B0T20_MBB-MBA	5284.47
BLMBI.29L3.B0T10_MBA-MBB	5300.13
BLMQI.28L3.B2E30_MQ	5314.58
BLMQI.28L3.B1I10_MQ	5317.67
BLMQI.28L3.B2E10_MQ	5321.08
BLMQI.28L3.B1I30_MQ	5323.58
BLMBI.28L3.B0T20_MBA-MBB	5337.92
BLMBI.28L3.B0T10_MBB-MBA	5353.58
BLMQI.27L3.B2E30_MQ	5368.03
BLMQI.27L3.B1I10_MQ	5371.12
BLMQI.27L3.B2E10_MQ	5374.53
BLMQI.27L3.B1I30_MQ	5377.03
BLMBI.27L3.B0T20_MBB-MBA	5391.37
BLMBI.27L3.B0T10_MBA-MBB	5407.03
BLMQI.26L3.B2E30_MQ	5421.48
BLMQI.26L3.B1I10_MQ	5424.57
BLMQI.26L3.B2E10_MQ	5427.98
BLMQI.26L3.B1I30_MQ	5430.48
BLMBI.26L3.B0T20_MBA-MBB	5444.82
BLMBI.26L3.B0T10_MBB-MBA	5460.48
BLMQI.25L3.B2E30_MQ	5474.93
BLMQI.25L3.B1I10_MQ	5478.02
BLMQI.25L3.B2E10_MQ	5481.43
BLMQI.25L3.B1I30_MQ	5483.93
BLMBI.25L3.B0T20_MBB-MBA	5498.27
BLMBI.25L3.B0T10_MBA-MBB	5513.93
BLMQI.24L3.B2E30_MQ	5528.38
BLMQI.24L3.B1I10_MQ	5531.47
BLMQI.24L3.B2E10_MQ	5534.88
BLMQI.24L3.B1I30_MQ	5537.38
BLMBI.24L3.B0T20_MBA-MBB	5551.72
BLMBI.24L3.B0T10_MBB-MBA	5567.38
BLMQI.23L3.B2E30_MQ	5581.83
BLMQI.23L3.B1I10_MQ	5584.92
BLMQI.23L3.B2E10_MQ	5588.33
BLMQI.23L3.B1I30_MQ	5590.83
BLMBI.23L3.B0T20_MBB-MBA	5605.17
BLMBI.23L3.B0T10_MBA-MBB	5620.83
BLMQI.22L3.B2E30_MQ	5635.28
BLMQI.22L3.B1I10_MQ	5638.37
BLMQI.22L3.B2E10_MQ	5641.78
BLMQI.22L3.B1I30_MQ	5644.28
BLMBI.22L3.B0T20_MBA-MBB	5658.62
BLMBI.22L3.B0T10_MBB-MBA	5674.28
BLMQI.21L3.B2E30_MQ	5688.73
BLMQI.21L3.B1I10_MQ	5691.82
BLMQI.21L3.B2E10_MQ	5695.23
BLMQI.21L3.B1I30_MQ	5697.73
BLMBI.21L3.B0T20_MBB-MBA	5712.07
BLMBI.21L3.B0T10_MBA-MBB	5727.73
BLMQI.20L3.B2E30_MQ	5742.18
BLMQI.20L3.B1I10_MQ	5745.27
BLMQI.20L3.B2E10_MQ	5748.68
BLMQI.20L3.B1I30_MQ	5751.18
BLMBI.20L3.B0T20_MBA-MBB	5765.52
BLMBI.20L3.B0T10_MBB-MBA	5781.18
BLMQI.19L3.B2E30_MQ	5795.63
BLMQI.19L3.B1I10_MQ	5798.72
BLMQI.19L3.B2E10_MQ	5802.13
BLMQI.19L3.B1I30_MQ	5804.63
BLMBI.19L3.B0T20_MBB-MBA	5818.97
BLMBI.19L3.B0T10_MBA-MBB	5834.63
BLMQI.18L3.B2E30_MQ	5849.08
BLMQI.18L3.B1I10_MQ	5852.17
BLMQI.18L3.B2E10_MQ	5855.58
BLMQI.18L3.B1I30_MQ	5858.08
BLMBI.18L3.B0T20_MBA-MBB	5872.42
BLMBI.18L3.B0T10_MBB-MBA	5888.08
BLMQI.17L3.B2E30_MQ	5902.53
BLMQI.17L3.B1I10_MQ	5905.62
BLMQI.17L3.B2E10_MQ	5909.03
BLMQI.17L3.B1I30_MQ	5911.53
BLMBI.17L3.B0T20_MBB-MBA	5925.87
BLMBI.17L3.B0T10_MBA-MBB	5941.53
BLMQI.16L3.B2E30_MQ	5955.98
BLMQI.16L3.B1I10_MQ	5959.07
BLMQI.16L3.B2E10_MQ	5962.48
BLMQI.16L3.B1I30_MQ	5964.98
BLMBI.16L3.B0T20_MBA-MBB	5979.32
BLMBI.16L3.B0T10_MBB-MBA	5994.98
BLMQI.15L3.B2E30_MQ	6009.43
BLMQI.15L3.B1I10_MQ	6012.52
BLMQI.15L3.B2E10_MQ	6015.93
BLMQI.15L3.B1I30_MQ	6018.43
BLMBI.15L3.B0T20_MBB-MBA	6032.77
BLMBI.15L3.B0T10_MBA-MBB	6048.43
BLMQI.14L3.B2E30_MQ	6062.88
BLMQI.14L3.B1I10_MQ	6065.97
BLMQI.14L3.B2E10_MQ	6069.38
BLMQI.14L3.B1I30_MQ	6071.88
BLMBI.14L3.B0T20_MBA-MBB	6086.22
BLMBI.14L3.B0T10_MBB-MBA	6101.88
BLMQI.13L3.B2E30_MQ	6116.33
BLMQI.13L3.B1I10_MQ	6119.42
BLMQI.13L3.B2E10_MQ	6122.83
BLMQI.13L3.B1I30_MQ	6125.33
BLM2I.13L3.B2E21_MBA_MBA	6130.22
BLM2I.13L3.B2E30_MBB_MBA	6137.72
BLMBI.13L3.B0T20_MBB-MBA	6139.67
BLM2I.13L3.B2E22_MBB_MBB	6145.22
BLM2I.13L3.B2E21_MBB_MBB	6152.31
BLMBI.13L3.B0T10_MBA-MBB	6155.33
BLMQI.12L3.B2E30_MQ	6169.78
BLMQI.12L3.B1I10_MQ	6172.87
BLMQI.12L3.B2E10_MQ	6176.28
BLMQI.12L3.B1I30_MQ	6178.78
BLMBI.12L3.B0T20_MBA-MBB	6193.12
BLMBI.12L3.B0T10_MBB-MBA	6208.78
BLMQI.11L3.B2E30_MQ	6223.23
BLMQI.11L3.B2E22_MQ	6226.32
BLMQI.11L3.B1I10_MQ	6226.32
BLMQI.11L3.B2E10_MQ	6230.98
BLMQI.11L3.B1I30_MQ	6233.48
BLMBI.11L3.B0T20_MBA-LEFL	6245.9
BLM2I.11L3.B2E23_MBA_MBA	6249.22
BLM2I.11L3.B2E22_MBA_MBA	6254.22
BLM2I.11L3.B2E21_MBA_MBA	6258.54
BLMBI.11L3.B0T10_MBB-MBA	6261.56
BLM2I.11L3.B2E30_MBB_MBB	6263.39
BLM2I.11L3.B2E22_MBB_MBB	6268.52
BLM2I.11L3.B2E21_MBB_MBB	6273.52
BLM2I.10L3.B2E30_MQ_MQ	6276.01
BLMQI.10L3.B1I10_MQ	6279.1
BLMQI.10L3.B1I20_MQ	6281.71
BLMQI.10L3.B2E10_MQ	6283.76
BLMQI.10L3.B1I30_MQ	6286.26
BLM2I.10L3.B2E23_MBA_MBA	6288.47
BLM2I.10L3.B2E21_MBA_MBA	6295.97
BLMBI.10L3.B0T10_MBB-MBA	6300.63
BLM2I.10L3.B2E22_MBB_MBB	6303.47
BLM2I.10L3.B2E21_MBB_MBB	6310.97
BLM2I.09L3.B2E30_MQ_MQ	6315.08
BLMQI.09L3.B1I10_MQ	6318.17
BLMQI.09L3.B1I20_MQ	6321.31
BLMQI.09L3.B2E10_MQ	6324.22
BLMQI.09L3.B1I30_MQ	6326.72
BLM2I.09L3.B2E24_MBA_MBA	6329.22
BLMEI.09L3.B2E23_MBA	6331.72
BLMEI.09L3.B2E22_MBA	6334.22
BLMEI.09L3.B2E21_MBA	6336.72
BLMEI.09L3.B2E30_MBB	6339.22
BLMBI.09L3.B0T10_MBB-MBA	6341.09
BLMEI.09L3.B2E23_MBB	6341.93
BLMEI.09L3.B2E22_MBB	6344.22
BLM2I.09L3.B2E21_MBB_MBB	6349.42
BLMQI.08L3.B2E30_MQ	6355.54
BLMQI.08L3.B1I10_MQ	6358.63
BLMQI.08L3.B1I20_MQ	6361.24
BLMQI.08L3.B2E10_MQ	6363.29
BLMQI.08L3.B1I30_MQ	6365.79
BLMEI.08L3.B2E23_MBA	6367.96
BLMEI.08L3.B2E22_MBA	6371.61
BLMEI.08L3.B2E21_MBA	6375.26
BLMEI.08L3.B2E30_MBB	6378.91
BLMBI.08L3.B0T10_MBB-MBA	6380.16
BLMEI.08L3.B2E22_MBB	6384.37
BLMEI.08L3.B2E21_MBB	6389.57
BLMQI.07L3.B2E30_MQ	6394.57
BLMQI.07L3.B1I10_MQ	6397.7
BLMQI.07L3.B1I20_MQ	6400.72
BLMQI.07L3.B2E10_MQ	6402.31
BLMQI.07L3.B1I30_MQ	6405.86
BLMTS.07L3.B2E10_TCLA.7L3.B2	6413.27
BLMTI.07L3.B2E10_TCLA.7L3.B2	6413.27
BLMQI.06L3.B2E30_MQTL	6456.34
BLMQI.06L3.B1I10_MQTL	6459.7
BLMQI.06L3.B2E20_MQTL	6463.47
BLMQI.06L3.B1I20_MQTL	6464.62
BLMQI.06L3.B2E10_MQTL	6467.53
BLMQI.06L3.B1I30_MQTL	6469.49
BLMTI.06L3.B2E10_TCLA.6L3.B2	6484.67
BLMTS.06L3.B2E10_TCLA.6L3.B2	6484.67
BLMTI.06L3.B1I10_TCP.6L3.B1	6488.67
BLMTS.06L3.B1I10_TCP.6L3.B1	6488.67
BLMES.06L3.B1I10_TCHSH.6L3.B1	6489.87
BLMEI.06L3.B1I10_TCHSH.6L3.B1	6489.87
BLMTS.06L3.B1I10_TCAPA.6L3.B1	6497.8
BLMTI.06L3.B1I10_TCAPA.6L3.B1	6497.8
BLMQI.05L3.B2E30_MQWB.5L3	6514.12
BLMQI.05L3.B1I10_MQWB.5L3	6517.92
BLMTS.05L3.B1I10_TCSG.5L3.B1	6521.99
BLMTI.05L3.B1I10_TCSG.5L3.B1	6521.99
BLMES.05L3.B1I10_TCSM.5L3.B1	6523.99
BLMEI.05L3.B1I10_TCSM.5L3.B1	6523.99
BLMQI.05L3.B2E20_MQWB.5L3	6526.06
BLMQI.05L3.B1I20_MQWB.5L3	6529.86
BLMQI.05L3.B2E10_MQWB.5L3	6533.66
BLMQI.05L3.B1I30_MQWB.5L3	6537.46
BLMTS.05L3.B2E10_TCLA.B5L3.B2	6571.22
BLMTI.05L3.B2E10_TCLA.B5L3.B2	6571.22
BLMTS.05L3.B2E10_TCLA.A5L3.B2	6573.22
BLMTI.05L3.B2E10_TCLA.A5L3.B2	6573.22
BLMEI.05L3.B2E10_TCSM.B5L3.B2	6601.7
BLMES.05L3.B2E10_TCSM.B5L3.B2	6601.7
BLMTI.05L3.B2E10_TCSG.B5L3.B2	6603.7
BLMTS.05L3.B2E10_TCSG.B5L3.B2	6603.7
BLMES.05L3.B2E10_TCSM.A5L3.B2	6607.52
BLMEI.05L3.B2E10_TCSM.A5L3.B2	6607.52
BLMTS.05L3.B2E10_TCSG.A5L3.B2	6609.52
BLMTI.05L3.B2E10_TCSG.A5L3.B2	6609.52
BLMQI.04L3.B1I10_MQWA.E4L3	6616.8
BLMEI.04L3.B2E10_TCSM.4L3.B2	6618.87
BLMES.04L3.B2E10_TCSM.4L3.B2	6618.87
BLMTS.04L3.B2E10_TCSG.4L3.B2	6620.87
BLMTI.04L3.B2E10_TCSG.4L3.B2	6620.87
BLMQI.04L3.B2E30_MQWA.D4L3	6624.94
BLMQI.04L3.B1I20_MQWA.C4L3	6628.74
BLMQI.04L3.B2E20_MQWB.4L3	6632.54
BLMQI.04L3.B1I30_MQWA.B4L3	6636.34
BLMQI.04L3.B2E10_MQWB.4L3	6640.14
BLMQI.04R3.B1I10_MQWA.A4R3	6689.31
BLMQI.04R3.B2E30_MQWA.B4R3	6693.11
BLMQI.04R3.B1I20_MQWB.4R3	6696.91
BLMQI.04R3.B2E20_MQWA.C4R3	6700.71
BLMQI.04R3.B1I30_MQWA.D4R3	6704.51
BLMTS.04R3.B1I10_TCSG.4R3.B1	6708.58
BLMTI.04R3.B1I10_TCSG.4R3.B1	6708.58
BLMEI.04R3.B1I10_TCSM.4R3.B1	6710.57
BLMES.04R3.B1I10_TCSM.4R3.B1	6710.57
BLMQI.04R3.B2E10_MQWA.E4R3	6712.65
BLMTS.05R3.B1I10_TCSG.A5R3.B1	6719.92
BLMTI.05R3.B1I10_TCSG.A5R3.B1	6719.92
BLMEI.05R3.B1I10_TCSM.A5R3.B1	6721.92
BLMES.05R3.B1I10_TCSM.A5R3.B1	6721.92
BLMTS.05R3.B1I10_TCSG.B5R3.B1	6725.74
BLMTI.05R3.B1I10_TCSG.B5R3.B1	6725.74
BLMEI.05R3.B1I10_TCSM.B5R3.B1	6727.74
BLMES.05R3.B1I10_TCSM.B5R3.B1	6727.74
BLMTS.05R3.B1I10_TCLA.A5R3.B1	6756.22
BLMTI.05R3.B1I10_TCLA.A5R3.B1	6756.22
BLMTI.05R3.B1I10_TCLA.B5R3.B1	6758.22
BLMTS.05R3.B1I10_TCLA.B5R3.B1	6758.22
BLMQI.05R3.B2E30_MQWB.5R3	6791.98
BLMQI.05R3.B1I10_MQWA.B5R3	6795.78
BLMQI.05R3.B2E20_MQWB.5R3	6799.58
BLMQI.05R3.B1I20_MQWA.C5R3	6803.38
BLMEI.05R3.B2E10_TCSM.5R3.B2	6805.45
